id,action_level,source_name,published_at,collected_at,page_type,title,relevance_reason,deadline_text,url
18,background,Минсельхоз России - новости,2026-05-04T00:00:00+00:00,2026-05-14T07:07:03.372232+00:00,news_background,"Объём реализации молока в сельхозорганизациях вырос на 2,9%","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/obyem-realizatsii-moloka-v-selkhozorganizatsiyakh-vyros-na-2-9-117648/
36,background,Правительство РФ - документы,2026-05-04T00:00:00+00:00,2026-05-14T07:07:15.083173+00:00,new_rule,Правительство направит финансирование на комплексное развитие наукоградов в Московской области Распоряжение от 21 апреля 2026 года №913-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58644/
37,background,Правительство РФ - документы,2026-05-04T00:00:00+00:00,2026-05-14T07:07:16.585256+00:00,new_rule,Правительство списало часть задолженности по бюджетным кредитам ещё 21 региону Распоряжение от 27 апреля 2026 года №955-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58643/
96,background,Минсельхоз Краснодарского края - субсидирование и финансирование,2026-05-04T00:00:00+00:00,2026-05-14T07:08:48.089801+00:00,new_rule,"№ 170 от 04.05.2026 ""О внесении изменения в приказ министерства сельского хозяйства и перерабатывающей промышленности Краснодарского края от 22 января 2026 г. № 11 «Об организационных мероприятиях по проведению смотра-конкурса племенных лошадей в 2026 году»","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://npa.krasnodar.ru/rest/files/1233723
19,background,Минсельхоз России - новости,2026-05-01T00:00:00+00:00,2026-05-14T07:07:03.388595+00:00,news_background,Город профессий АПК «Я в Агро» посетили тысячи школьников Алтайского края и Ростовской области,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/gorod-professiy-apk-ya-v-agro-posetili-tysyachi-shkolnikov-altayskogo-kraya-i-rostovskoy-oblasti-/
22,background,Минсельхоз России - новости,2026-04-30T00:00:00+00:00,2026-05-14T07:07:03.438142+00:00,news_background,Оксана Лут и Игорь Артемьев обсудили развитие биржевых инструментов для АПК,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/oksana-lut-i-igor-artemev-obsudili-razvitie-birzhevykh-instrumentov-dlya-apk/
126,background,Официальные акты Ставропольского края (НПА),2026-04-30T00:00:00+00:00,2026-05-14T07:09:36.562373+00:00,new_rule,"Постановление Губернатора Ставропольского края от 29.04.2026 № 248 ""О внесении изменения в пункт 3 Положения о проверке достоверности и полноты сведений, представляемых гражданами Российской Федерации, претендующими на замещение должностей государственной гражданской службы Ставропольского края, и государственными гражданскими служащими Ставропольского края, и соблюдения государственными гражданскими служащими Ставропольского края требований к служебному поведению, утвержденного постановлением Губернатора Ставропольского края от 09 апреля 2010 г. № 145""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202604300001
23,background,Минсельхоз России - новости,2026-04-29T00:00:00+00:00,2026-05-14T07:07:03.455062+00:00,news_background,Оксана Лут приняла участие в первом заседании Общественного совета при Минсельхозе в новом составе,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/oksana-lut-prinyala-uchastie-v-pervom-zasedanii-obshchestvennogo-soveta-pri-minselkhoze-v-novom-sost/
38,background,Правительство РФ - документы,2026-04-29T00:00:00+00:00,2026-05-14T07:07:17.998713+00:00,new_rule,"Правительство выделило дополнительное финансирование на поддержку новых регионов Распоряжения от 29 апреля 2026 года №989-р, №994-р","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58618/
39,background,Правительство РФ - документы,2026-04-29T00:00:00+00:00,2026-05-14T07:07:19.459691+00:00,new_rule,Правительство приняло решение о субсидировании кредита для реализации крупного инвестпроекта в области нефтехимии Распоряжение от 23 апреля 2026 года №943-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58617/
127,background,Официальные акты Ставропольского края (НПА),2026-04-29T00:00:00+00:00,2026-05-14T07:09:36.583174+00:00,new_rule,"Постановление Губернатора Ставропольского края от 24.04.2026 № 237 ""О внесении изменений в постановление Губернатора Ставропольского края от 27 февраля 2013 г. № 109 ""О порядке представления лицами, поступающими на должности руководителей государственных учреждений Ставропольского края, и руководителями государственных учреждений Ставропольского края сведений о доходах, об имуществе и обязательствах имущественного характера""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202604290006
27,background,Минсельхоз России - новости,2026-04-28T00:00:00+00:00,2026-05-14T07:07:03.527994+00:00,news_background,В Тимирязевской академии подвели итоги хакатона «Большое животноводство»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/v-timiryazevskoy-akademii-podveli-itogi-khakatona-bolshoe-zhivotnovodstvo/
28,background,Минсельхоз России - новости,2026-04-28T00:00:00+00:00,2026-05-14T07:07:03.544299+00:00,news_background,В Тимирязевской академии проходит хакатон «Большое животноводство»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/v-timiryazevskoy-akademii-prokhodit-khakaton-bolshoe-zhivotnovodstvo/
29,background,Минсельхоз России - новости,2026-04-27T00:00:00+00:00,2026-05-14T07:07:03.562616+00:00,news_background,"Объём реализации молока в сельхозорганизациях вырос на 1,6%","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/obyem-realizatsii-moloka-v-selkhozorganizatsiyakh-vyros-na-1-6/
40,background,Правительство РФ - документы,2026-04-27T00:00:00+00:00,2026-05-14T07:07:20.810434+00:00,new_rule,Правительство направит более 700 млн рублей на реализацию мероприятий федерального проекта «Новый ритм строительства» в 2026-2027 годах Распоряжение от 21 апреля 2026 года №906-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58580/
41,background,Правительство РФ - документы,2026-04-27T00:00:00+00:00,2026-05-14T07:07:22.375163+00:00,new_rule,Правительство утвердило новый перечень стратегически значимых лекарственных средств Распоряжение от 23 апреля 2026 года №942-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58579/
128,background,Официальные акты Ставропольского края (НПА),2026-04-27T00:00:00+00:00,2026-05-14T07:09:36.602094+00:00,new_rule,"Постановление Губернатора Ставропольского края от 23.04.2026 № 236 ""О внесении изменений в постановление Губернатора Ставропольского края от 20 февраля 2024 г. № 62 ""О комиссии по охране профессиональной служебной деятельности (охране труда) в аппарате Правительства Ставропольского края""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202604270002
132,background,Официальные акты Ставропольского края (НПА),2026-04-24T00:00:00+00:00,2026-05-14T07:09:36.679789+00:00,new_rule,"Постановление Думы Ставропольского края от 22.04.2026 № 1849-VII ДСК ""О назначении мировых судей в Ставропольском крае""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202604240002
129,background,Официальные акты Ставропольского края (НПА),2026-04-22T00:00:00+00:00,2026-05-14T07:09:36.621019+00:00,new_rule,"Постановление Губернатора Ставропольского края от 20.04.2026 № 225 ""О внесении изменений в пункты 1 и 10 Кодекса этики и служебного поведения государственных гражданских служащих Ставропольского края, утвержденного постановлением Губернатора Ставропольского края от 05 марта 2011 г. № 129""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202604220009
130,background,Официальные акты Ставропольского края (НПА),2026-04-22T00:00:00+00:00,2026-05-14T07:09:36.639487+00:00,new_rule,"Постановление Губернатора Ставропольского края от 20.04.2026 № 224 ""О внесении изменений в постановление Губернатора Ставропольского края от 17 августа 2006 г. № 536 ""Об утверждении положений о секретариатах первого заместителя председателя Правительства Ставропольского края, заместителя председателя Правительства Ставропольского края, заместителя председателя Правительства Ставропольского края, руководителя аппарата Правительства Ставропольского края""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202604220010
131,background,Официальные акты Ставропольского края (НПА),2026-04-22T00:00:00+00:00,2026-05-14T07:09:36.659000+00:00,new_rule,"Постановление Губернатора Ставропольского края от 17.04.2026 № 221 ""О назначении члена избирательной комиссии Ставропольского края с правом решающего голоса""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202604220006
45,background,Правительство РФ - документы,2026-04-20T00:00:00+00:00,2026-05-14T07:07:31.116827+00:00,new_rule,Правительство утвердило постановление об обеспечении бесплатными лекарствами детей до 6 лет из многодетных семей в федеральных медицинских организациях Постановление от 8 апреля 2026 года №382,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58510/
46,background,Правительство РФ - документы,2026-04-16T00:00:00+00:00,2026-05-14T07:07:32.810115+00:00,new_rule,"Правительство дополнительно выделило почти 3,5 млрд рублей на восстановление электросетей в новых регионах Распоряжение от 16 апреля 2026 года №861-р","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58459/
47,background,Правительство РФ - документы,2026-04-16T00:00:00+00:00,2026-05-14T07:07:35.011125+00:00,new_rule,Правительство списало часть задолженности по бюджетным кредитам ещё 16 регионам Распоряжение от 8 апреля 2026 года №781-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58458/
48,background,Правительство РФ - документы,2026-04-12T00:00:00+00:00,2026-05-14T07:07:36.632887+00:00,new_rule,Правительство утвердило постановление о создании Национального исследовательского центра судостроения Распоряжение от 8 апреля 2026 года №777-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58414/
49,background,Правительство РФ - документы,2026-04-11T00:00:00+00:00,2026-05-14T07:07:38.382212+00:00,new_rule,Правительство расширило параметры субсидирования расходов на развитие газозаправочной инфраструктуры и переоборудование автомобилей Постановление от 10 апреля 2026 года №387,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58413/
133,background,Официальные акты Ставропольского края (НПА),2026-03-20T00:00:00+00:00,2026-05-14T07:09:36.698287+00:00,new_rule,"Постановление Думы Ставропольского края от 19.03.2026 № 1831-VII ДСК ""Об учреждении премий для победителей краевых этапов Всероссийского конкурса ""Учитель года России – 2026"", Всероссийского конкурса профессионального мастерства ""Учитель-дефектолог России – 2026"", Всероссийского профессионального конкурса ""Воспитатель года России – 2026"" и о награждении их ценными подарками Думы Ставропольского края""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202603200004
108,background,Право Ростовской области,2026-03-18T00:00:00+00:00,2026-05-14T07:09:33.821669+00:00,new_rule,Областной закон Ростовской области от 18.03.2026 № 431-ЗС «О внесении изменений в Областной закон «Об областном бюджете на 2026 год и на плановый период 2027 и 2028 годов»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://pravo.donland.ru/doc/view/id/%D0%9E%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B9+%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_431-%D0%97%D0%A1_18032026_50877/
135,background,Официальные акты Ставропольского края (НПА),2026-02-25T00:00:00+00:00,2026-05-14T07:09:36.736139+00:00,new_rule,"Постановление Думы Ставропольского края от 24.02.2026 № 1801-VII ДСК ""О внесении изменений в постановление Думы Ставропольского края от 14 декабря 2023 года № 902-VII ДСК ""О распределении муниципальных и городских округов Ставропольского края между депутатами Думы Ставропольского края, избранными по единому избирательному округу, для работы с избирателями""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202602250001
136,background,Официальные акты Ставропольского края (НПА),2026-02-20T00:00:00+00:00,2026-05-14T07:09:36.755478+00:00,new_rule,"Постановление Думы Ставропольского края от 19.02.2026 № 1795-VII ДСК ""Об утверждении перечня приоритетных направлений инвестиционной деятельности на территории Ставропольского края на 2026 – 2030 годы""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202602200001
137,background,Официальные акты Ставропольского края (НПА),2026-02-20T00:00:00+00:00,2026-05-14T07:09:36.779009+00:00,new_rule,"Постановление Думы Ставропольского края от 19.02.2026 № 1775-VII ДСК ""О докладе о деятельности Уполномоченного по правам человека в Ставропольском крае за 2025 год""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202602200002
138,background,Официальные акты Ставропольского края (НПА),2026-02-20T00:00:00+00:00,2026-05-14T07:09:36.798392+00:00,new_rule,"Постановление Думы Ставропольского края от 19.02.2026 № 1774-VII ДСК ""О назначении мировых судей в Ставропольском крае""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202602200003
139,background,Официальные акты Ставропольского края (НПА),2026-02-18T00:00:00+00:00,2026-05-14T07:09:36.820641+00:00,new_rule,"Постановление Думы Ставропольского края от 17.02.2026 № 1771-VII ДСК ""О внесении изменений в Регламент Думы Ставропольского края, утвержденный постановлением Думы Ставропольского края от 26 апреля 2012 года № 181-V ДСК ""Об утверждении Регламента Думы Ставропольского края""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202602180004
140,background,Официальные акты Ставропольского края (НПА),2026-02-13T00:00:00+00:00,2026-05-14T07:09:36.839864+00:00,new_rule,"Постановление Думы Ставропольского края от 13.02.2026 № 1768-VII ДСК ""О внесении изменений в Положение о порядке организации изготовления, учета и выдачи удостоверений в Думе Ставропольского края, утвержденное постановлением Думы Ставропольского края от 27 мая 2021 года № 2238-VI ДСК ""Об утверждении Положения о порядке организации изготовления, учета и выдачи удостоверений в Думе Ставропольского края""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202602130003
141,background,Официальные акты Ставропольского края (НПА),2026-02-09T00:00:00+00:00,2026-05-14T07:09:36.859652+00:00,new_rule,"Постановление Думы Ставропольского края от 06.02.2026 № 1763-VII ДСК ""О кандидатуре Хаймурзиной Э.А. для назначения членом Центральной избирательной комиссии Российской Федерации""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202602090001
109,background,Право Ростовской области,2025-12-23T00:00:00+00:00,2026-05-14T07:09:34.406686+00:00,new_rule,Областной закон Ростовской области от 23.12.2025 № 394-ЗС «Об областном бюджете на 2026 год и на плановый период 2027 и 2028 годов»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://pravo.donland.ru/doc/view/id/%D0%9E%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B9+%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_394-%D0%97%D0%A1_23122025_50074/
110,background,Право Ростовской области,2025-11-28T00:00:00+00:00,2026-05-14T07:09:34.952043+00:00,new_rule,Областной закон Ростовской области от 28.11.2025 № 373-ЗС «О внесении изменений в Областной закон «Об областном бюджете на 2025 год и на плановый период 2026 и 2027 годов»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://pravo.donland.ru/doc/view/id/%D0%9E%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B9+%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_373-%D0%97%D0%A1_28112025_49159/
104,background,Минсельхоз Ставропольского края - господдержка,2025-02-14T00:00:00+00:00,2026-05-14T07:09:28.972828+00:00,news_background,"Субсидии на возмещение части прямых понесенных затрат на создание и (или) модернизацию объектов агропромышленного комплекса, а также на приобретение и ввод в промышленную эксплуатацию маркировочную оборудования для внедрения обязательной маркировки отдельных видов молочной продукции","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://mshsk.ru/gospodderzhka/subsidies-for-reimbursement.php
106,background,Минсельхоз Ставропольского края - господдержка,2025-02-14T00:00:00+00:00,2026-05-14T07:09:31.558893+00:00,news_background,"Гранты в форме субсидий ветеранам и участникам специальной военной операции, а также членам их семей на финансовое обеспечение затрат, связанных с организацией сельскохозяйственного производства","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://mshsk.ru/gospodderzhka/grants-in-the-form-of-subsidies-svo.php
107,background,Минсельхоз Ставропольского края - господдержка,2025-02-14T00:00:00+00:00,2026-05-14T07:09:32.502241+00:00,reference_page,Анкета получателя мер государственной поддержки,"Страница распознана как справочная, категорийная или архивная, поэтому не может быть повышена выше watchlist даже при наличии слов про субсидии, отборы или постановления.",,https://mshsk.ru/Анкета%20получателя%20мер%20государственной%20поддержки.docx
111,background,Право Ростовской области,2024-12-24T00:00:00+00:00,2026-05-14T07:09:35.456358+00:00,new_rule,Областной закон Ростовской области от 24.12.2024 № 228-ЗС «Об областном бюджете на 2025 год и на плановый период 2026 и 2027 годов»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://pravo.donland.ru/doc/view/id/%D0%9E%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B9+%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_228-%D0%97%D0%A1_24122024_44163/
142,background,Официальные акты Ставропольского края (НПА),2019-02-26T00:00:00+00:00,2026-05-14T07:09:36.879571+00:00,new_rule,"Приказ Министерства сельского хозяйства Ставропольского края от 25.02.2019 № 67-од ""О признании утратившими силу некоторых приказов министерства сельского хозяйства Ставропольского края""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2601201902260002
143,background,Официальные акты Ставропольского края (НПА),2018-11-06T00:00:00+00:00,2026-05-14T07:09:36.899822+00:00,new_rule,"Приказ Министерства сельского хозяйства Ставропольского края от 01.11.2018 № 389 ""О внесении изменений в приказ министерства сельского хозяйства Ставропольского края от 20 сентября 2013 г. № 446 ""Об утверждении Административного регламента предоставления министерством сельского хозяйства Ставропольского края государственной услуги ""Предоставление за счет средств бюджета Ставропольского края грантов на создание и развитие крестьянского (фермерского) хозяйства""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2601201811060001
165,irrelevant,ГИСП - меры поддержки АПК,,2026-05-14T07:12:12.782641+00:00,navigation,Сравнить,"Документ похож на служебную, навигационную или нерелевантную страницу и не содержит признаков действия для GR.",,https://gisp.gov.ru/nmp/compare/
144,irrelevant,Нормативные акты Краснодарского края,2026-05-14T00:00:00+00:00,2026-05-14T07:09:48.465112+00:00,new_rule,"Об утверждении формы заявления, перечня документов, прилагаемых к заявлению, и примерной формы договора на размещение нестационарных объектов для оказания услуг обще",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/984/sp5vr92jz1xhbhpvb17ixsylt5770z6l.pdf
145,irrelevant,Нормативные акты Краснодарского края,2026-05-14T00:00:00+00:00,2026-05-14T07:09:55.035497+00:00,new_rule,"Об утверждении перечня источников доходов бюджета Краснодарского края, по которым подведомственные министерству топливно-энергетического комплекса и’ жилищно-коммунального хозяй...",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/ce9/ov9epvd41ryxa1zg8conk9c6p1pz6zba.pdf
146,irrelevant,Нормативные акты Краснодарского края,2026-05-14T00:00:00+00:00,2026-05-14T07:10:00.684300+00:00,new_rule,Об утверждении перечня подведомственных министерству топливно-энергетического комплекса и жилищно-коммунального хозяйства Краснодарского края администраторов доходов бюджета Кра...,Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/064/toipe4ehydtemyjqla45ex6m0ha8xvtz.pdf
147,irrelevant,Нормативные акты Краснодарского края,2026-05-14T00:00:00+00:00,2026-05-14T07:10:06.785401+00:00,new_rule,"Об утверждении перечня источников доходов бюджета Краснодарского края, по которым подведомственные ` министерству топливно-энергетического комплекса и жилищно-коммунального хозя...",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/f52/oo94rge3pn8qszj2jvg7vieap36yktwt.pdf
84,irrelevant,Regulation.gov.ru,2026-05-13T12:59:05+00:00,2026-05-14T07:08:05.266235+00:00,new_rule,О внесении изменений в приказы Главного управления специальных программ Президента Российской Федерации по вопросам противодействия коррупции,Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167896
148,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:10:14.986660+00:00,new_rule,"Об утверждении показателей оценки эффективности деятельности государственных учреждений, подведомственных министерству курортов, туризма и олимпийского наследия Краснодарского к...",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/9fc/pdoqphh0kzd64mafwj87t2tirvgix0vj.pdf
149,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:10:24.020692+00:00,new_rule,О внесении изменений в приказ департамента по обеспечению деятельности мировых судей Краснодарского края от 2 октября 2018 г,Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/3d7/ty1cnffdoh5r1lyadssxbuxptu5v559v.pdf
151,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:10:40.306386+00:00,new_rule,"Об утверждении Положения об оплате труда и материальном стимулировании руководителей государственных учреждений, подведомственных министерству курортов, туризма и олимпийского н...",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/e1f/rvtu5p60m1uuwb1l5if540hyxkaupkzh.pdf
152,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:10:47.693140+00:00,new_rule,"Краснодар О присуждении премий краевого конкурса «Лидеры в сфере сельского, экологического и этнографического туризма Краснодарского края» В соответствии с постановлением — Зако...",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/e2c/dvxhmpd5tbq2ygt1tycqkgdj89v35p45.pdf
153,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:10:52.635616+00:00,new_rule,OF 2026 No 7 2026 -2 г,Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/b18/eomkddj6lcxhgw44it6qbtz0ng6py0eu.pdf
154,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:11:01.002771+00:00,new_rule,"Об утверждении границ и режима использования территории объекта культурного наследия федерального значения «Курган», Краснодарский край, Темрюкский район, пос",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/27a/r9dw0vrac0plvpps08utcgz5es9g5eb2.pdf
155,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:11:07.921359+00:00,new_rule,"Об утверждении границ и режима использования территории выявленного объекта культурного наследия «Поселение «Станционное», Краснода",Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/3da/kf3s42c4wsz3hbldndl5u0c08kggnpam.pdf
156,irrelevant,Нормативные акты Краснодарского края,2026-05-13T00:00:00+00:00,2026-05-14T07:11:16.160592+00:00,new_rule,О внесении изменений в приказ администрации Краснодарского края от 29,Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/fcb/0vgtt51p0bvt88y600ytn6pkj3xa3v13.pdf
59,irrelevant,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:52.986024+00:00,navigation,Татьяна Голикова выступила на итоговой коллегии Министерства культуры,"Документ похож на служебную, навигационную или нерелевантную страницу и не содержит признаков действия для GR.",,http://government.ru/news/58706/
60,irrelevant,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:53.485967+00:00,navigation,Дмитрий Чернышенко прокомментировал итоги стратсессии по подготовке инженерных кадров,"Документ похож на служебную, навигационную или нерелевантную страницу и не содержит признаков действия для GR.",,http://government.ru/news/58705/
123,irrelevant,Официальные акты Ставропольского края (НПА),2026-05-12T00:00:00+00:00,2026-05-14T07:09:36.501638+00:00,navigation,"Постановление Губернатора Ставропольского края от 07.05.2026 № 259 ""О внесении изменения в подпункт 11.3 Положения о министерстве Ставропольского края по национальной политике и делам казачества, утвержденного постановлением Губернатора Ставропольского края от 21 ноября 2022 г. № 480""","Документ похож на служебную, навигационную или нерелевантную страницу и не содержит признаков действия для GR.",,http://publication.pravo.gov.ru/Document/View/2600202605120002
158,irrelevant,Нормативные акты Краснодарского края,2026-05-12T00:00:00+00:00,2026-05-14T07:11:29.609892+00:00,new_rule,Об утверждении государственной программы Краснодарского края «Развитие промышленности Краснодарского края и повышение ее конкурентоспособности» В соответствии с постановлением Г...,Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/9b3/11sdkvciup7o4z4uhha9ts2vmozm6zsj.pdf
159,irrelevant,Нормативные акты Краснодарского края,2026-05-12T00:00:00+00:00,2026-05-14T07:11:38.264168+00:00,new_rule,о внесении изменений в постановление главы администрации (губернатора) Краснодарского края от 02 сентября 2010 г,Документ не содержит достаточно признаков отраслевого контекста или действия для GR и исключен из ежедневной сводки.,,https://admkrai.krasnodar.ru/upload/iblock/d08/vh844ez87lrcuel1d60zaybjq04kl2am.pdf
